consumer_id,per_week_purchase_total,per_week_unique_ips,per_week_update_account,per_week_payment_method_change
1103,0.0,1.0,,0.0
1104,70.23,1.0,,0.0
1105,35.3,1.0,3.0,0.0
1106,40.44,1.0,,0.0
1107,29.84,1.0,,0.0
1108,26.41,1.0,,0.0
1110,394.48,6.0,14.0,1.0
1111,,1.0,,0.0
1114,0.0,1.0,,0.0
1117,90.64,1.0,1.0,0.0
1118,62.83,1.0,6.0,2.0
1119,,1.0,1.0,0.0
1120,19.5,4.0,3.0,0.0
1121,,1.0,,0.0
1122,59.93,1.0,2.0,0.0
1123,,1.0,,0.0
1124,0.0,1.0,,0.0
1125,0.0,1.0,,0.0
1126,,1.0,2.0,2.0
1127,31.01,4.0,,0.0
1128,53.63,1.0,,0.0
1129,53.8,1.0,,0.0
1130,,1.0,2.0,0.0
1131,,1.0,5.0,0.0
1132,83.41,3.0,4.0,0.0
1133,0.0,2.0,1.0,0.0
1134,42.66,2.0,,0.0
1136,,5.0,,0.0
1137,0.0,2.0,2.0,0.0
1138,0.0,2.0,2.0,0.0
1139,19.37,1.0,,0.0
1141,30.26,2.0,1.0,0.0
1143,62.45,1.0,,0.0
1144,,1.0,1.0,0.0
1145,109.47,1.0,,0.0
1146,0.0,1.0,1.0,0.0
1149,58.27,2.0,4.0,0.0
1150,51.2,1.0,,0.0
1151,26.42,3.0,9.0,1.0
1152,23.77,1.0,2.0,0.0
1153,,1.0,,0.0
1155,,4.0,3.0,0.0
1156,30.1,1.0,,0.0
1157,,1.0,2.0,0.0
1159,,1.0,,0.0
1161,195.04,2.0,,0.0
1162,0.0,1.0,,0.0
1164,31.96,3.0,2.0,0.0
1165,,1.0,,0.0
1166,,1.0,13.0,0.0
1167,0.0,2.0,2.0,0.0
1168,7.95,2.0,5.0,0.0
1169,175.95999999999995,3.0,,1.0
1170,24.13,1.0,,0.0
1172,,2.0,1.0,0.0
1173,31.11,1.0,,0.0
1174,369.84,4.0,29.0,18.0
1175,35.48,1.0,,0.0
1176,32.24,1.0,,0.0
1177,,1.0,,0.0
1178,119.12,1.0,1.0,0.0
1179,79.33,1.0,1.0,0.0
1180,,1.0,,0.0
1181,23.58,1.0,,0.0
1183,,3.0,,0.0
1185,0.0,1.0,2.0,2.0
1187,94.75,3.0,3.0,5.0
1188,159.43,2.0,8.0,0.0
1189,37.54,1.0,2.0,0.0
1190,80.99,2.0,4.0,0.0
1191,9.4,1.0,4.0,0.0
1192,21.42,1.0,,0.0
1193,33.96,1.0,,0.0
1194,0.0,1.0,,2.0
1196,,1.0,4.0,0.0
1197,0.0,1.0,,0.0
1198,70.78999999999998,1.0,,0.0
1200,224.47,1.0,,0.0
1201,4.33,2.0,1.0,1.0
1202,18.5,1.0,,0.0
1204,10.7,1.0,2.0,0.0
1205,60.85,3.0,1.0,0.0
1206,23.04,2.0,,0.0
1207,32.03,1.0,1.0,0.0
1208,127.99,3.0,3.0,1.0
1209,,1.0,,0.0
1210,176.7,1.0,,0.0
1211,,1.0,,0.0
1213,,1.0,,0.0
1214,,1.0,,0.0
1215,,2.0,,0.0
1216,154.41,2.0,13.0,0.0
1217,15.2,1.0,,0.0
1218,,1.0,,0.0
1219,,1.0,8.0,0.0
1220,0.0,1.0,,0.0
1221,18.05,2.0,,0.0
1222,,1.0,,0.0
1223,,1.0,3.0,0.0
1224,15.08,4.0,7.0,0.0
1225,21.0,1.0,,0.0
1227,,1.0,,0.0
1228,40.29,1.0,,0.0
1229,,1.0,,0.0
1230,103.21,1.0,12.0,0.0
1231,5.99,2.0,8.0,0.0
1232,135.92,1.0,8.0,0.0
1233,,1.0,1.0,0.0
1235,,1.0,,0.0
1236,,2.0,9.0,7.0
1237,73.91,1.0,5.0,0.0
1238,27.29,1.0,1.0,0.0
1239,,2.0,7.0,0.0
1241,,1.0,1.0,0.0
1242,0.0,2.0,1.0,0.0
1244,20.51,1.0,,0.0
1245,16.74,1.0,,0.0
1246,,1.0,,0.0
1247,0.0,1.0,1.0,0.0
1248,22.51,1.0,1.0,0.0
1250,0.0,1.0,,0.0
1251,0.0,1.0,,0.0
1252,23.72,2.0,,0.0
1253,34.72,1.0,4.0,0.0
1255,0.0,1.0,1.0,0.0
1256,,1.0,,0.0
1257,65.82000000000001,4.0,2.0,0.0
1258,,2.0,5.0,0.0
1260,0.0,1.0,,0.0
1261,,1.0,,0.0
1262,108.79,1.0,2.0,0.0
1263,,1.0,1.0,0.0
1264,,1.0,4.0,0.0
1265,0.0,1.0,1.0,2.0
1266,,1.0,1.0,0.0
1267,21.6,1.0,,0.0
1268,,1.0,,0.0
1269,,1.0,,0.0
1270,47.48,1.0,,0.0
1271,,1.0,2.0,0.0
1272,46.96,1.0,,0.0
1273,0.0,1.0,1.0,0.0
1274,108.02,2.0,,0.0
1275,17.92,1.0,2.0,0.0
1276,0.0,1.0,,0.0
1277,21.25,1.0,,2.0
1278,,1.0,,0.0
1279,303.22,2.0,13.0,0.0
1280,,1.0,1.0,0.0
1282,,1.0,,0.0
1284,20.84,2.0,5.0,0.0
1286,0.0,1.0,,0.0
1287,0.0,1.0,,0.0
1288,,1.0,,0.0
1289,349.9658381309581,6.0,12.0,0.0
1290,23.84,1.0,,0.0
1292,5.13,2.0,4.0,0.0
1293,0.0,1.0,4.0,1.0
1294,17.51,1.0,,0.0
1295,10.81,1.0,1.0,0.0
1297,43.07,1.0,,0.0
1298,,1.0,1.0,0.0
1300,,3.0,2.0,3.0
1301,34.38,1.0,2.0,0.0
1302,0.0,1.0,,0.0
1303,48.435247050222365,2.0,6.0,0.0
1304,23.83,1.0,1.0,0.0
1306,0.0,1.0,,0.0
1307,,1.0,,0.0
1311,0.0,1.0,,0.0
1313,,1.0,,0.0
1314,25.47,1.0,,0.0
1315,49.66,1.0,,0.0
1316,30.35,1.0,,0.0
1317,54.15,1.0,,0.0
1318,,1.0,,0.0
1319,19.96,1.0,,1.0
1320,0.0,1.0,8.0,1.0
1321,,1.0,12.0,3.0
1323,0.0,1.0,,0.0
1324,10.4,1.0,,0.0
1325,0.0,1.0,,0.0
1326,10.95,2.0,1.0,0.0
1327,,1.0,1.0,0.0
1329,29.76,3.0,4.0,0.0
1331,38.89,1.0,,3.0
1332,,1.0,,0.0
1333,264.29,4.0,18.0,0.0
1334,,1.0,7.0,0.0
1335,42.32,1.0,,0.0
1336,,1.0,1.0,0.0
1337,,2.0,6.0,0.0
1339,,1.0,,0.0
1340,20.66,1.0,6.0,1.0
1341,,1.0,6.0,0.0
1342,,1.0,,0.0
1346,18.11,1.0,,0.0
1347,63.85,2.0,,0.0
1348,39.53,1.0,,0.0
1349,,1.0,2.0,0.0
1350,,1.0,,0.0
1352,,1.0,3.0,1.0
1353,27.12,1.0,,0.0
1354,,1.0,4.0,0.0
1357,32.480000000000004,2.0,3.0,0.0
1358,43.59,2.0,3.0,0.0
1359,18.47,1.0,,0.0
1360,,2.0,2.0,0.0
1362,38.64,2.0,,0.0
1363,,1.0,1.0,0.0
1364,32.49,1.0,,0.0
1366,0.0,1.0,,0.0
1367,,1.0,,0.0
1369,122.81000000000002,1.0,1.0,0.0
1370,,1.0,,0.0
1371,21.6,2.0,3.0,0.0
1372,30.4,1.0,,0.0
1373,22.7,1.0,1.0,3.0
1374,34.12,1.0,,0.0
1375,39.36,3.0,,0.0
1376,0.0,1.0,,0.0
1377,,1.0,,0.0
1378,,1.0,,0.0
1379,28.72,1.0,1.0,0.0
1380,,1.0,2.0,0.0
1382,23.59,4.0,13.0,4.0
1383,30.74,1.0,,0.0
1384,,1.0,,0.0
1385,29.76,1.0,,0.0
1386,41.47,1.0,,0.0
1387,0.0,1.0,,0.0
1388,18.08,1.0,,0.0
1389,17.06,2.0,3.0,0.0
1391,14.28,1.0,,0.0
1394,,2.0,1.0,0.0
1395,18.31,1.0,3.0,0.0
1396,12.35,2.0,3.0,0.0
1399,,1.0,1.0,0.0
1403,12.51,3.0,15.0,0.0
1404,20.6,1.0,,0.0
1405,34.72,1.0,,0.0
1406,45.66,1.0,1.0,0.0
1407,22.05,1.0,,0.0
1408,,1.0,,0.0
1410,15.58,1.0,4.0,0.0
1411,30.9,1.0,1.0,0.0
1412,,1.0,,0.0
1413,0.0,1.0,,0.0
1414,,1.0,1.0,0.0
1415,26.47,1.0,,0.0
1416,30.69,1.0,7.0,0.0
1417,,1.0,,0.0
1418,32.89600572748467,1.0,2.0,0.0
1419,0.0,1.0,,0.0
1420,,1.0,,0.0
1422,,3.0,3.0,0.0
1423,,1.0,,0.0
1424,,1.0,2.0,0.0
1425,,1.0,,0.0
1426,13.48,2.0,4.0,0.0
1427,14.54,2.0,4.0,0.0
1428,24.81,1.0,1.0,0.0
1429,,1.0,3.0,1.0
1430,,1.0,1.0,0.0
1432,16.74,1.0,,0.0
1433,24.72,1.0,,0.0
1434,,1.0,,0.0
1435,,1.0,4.0,0.0
1436,,1.0,,0.0
1437,,1.0,,0.0
1438,,1.0,1.0,0.0
1440,15.99,1.0,2.0,0.0
1441,74.27,2.0,,0.0
1442,0.0,4.0,2.0,0.0
1443,,1.0,,0.0
1444,1938.25,1.0,5.0,0.0
1445,,1.0,,0.0
1447,0.0,1.0,6.0,0.0
1448,176.09000000000003,4.0,4.0,3.0
1450,0.0,2.0,2.0,0.0
1451,,2.0,1.0,0.0
1452,0.0,1.0,,0.0
1454,,1.0,,0.0
1456,,1.0,,0.0
1457,,1.0,,0.0
1458,19.03,1.0,1.0,0.0
1460,19.35,1.0,,0.0
1461,55.94,1.0,,0.0
1462,43.07,1.0,,0.0
1464,21.57,1.0,1.0,0.0
1465,32.92,3.0,4.0,5.0
1466,,2.0,8.0,0.0
1467,,2.0,1.0,0.0
1469,0.0,1.0,1.0,0.0
1470,3.79,1.0,8.0,0.0
1471,48.78,1.0,1.0,0.0
1472,,1.0,,0.0
1473,32.56,2.0,1.0,0.0
1474,,1.0,,0.0
1475,,1.0,1.0,0.0
1476,,1.0,,1.0
1477,,1.0,,0.0
1478,87.16,2.0,,0.0
1479,24.48,1.0,2.0,0.0
1481,,1.0,1.0,0.0
1482,,1.0,1.0,0.0
1483,41.52,1.0,,0.0
1484,22.37,1.0,,0.0
1485,33.42,1.0,,0.0
1487,20.11,1.0,,0.0
1488,17.09,1.0,,0.0
1489,0.0,1.0,1.0,0.0
1490,,1.0,,0.0
1491,19.31,3.0,8.0,0.0
1492,0.0,1.0,1.0,0.0
1493,0.0,1.0,,0.0
1494,26.89,1.0,3.0,0.0
1495,,2.0,16.0,13.0
1496,26.9,1.0,,0.0
1497,,1.0,,0.0
1498,,1.0,,0.0
1499,,1.0,1.0,0.0
1500,33.86,1.0,1.0,0.0
1501,38.19,1.0,,0.0
1503,0.0,2.0,,0.0
1504,36.33,1.0,,0.0
1505,,1.0,2.0,0.0
1506,,1.0,,0.0
1507,,1.0,,0.0
1508,82.31,1.0,,1.0
1509,29.21,1.0,,0.0
1510,107.32,1.0,,0.0
1511,37.08,1.0,,0.0
1512,19.79,3.0,7.0,5.0
1514,,1.0,3.0,0.0
1515,,1.0,,0.0
1516,74.93,3.0,,0.0
1517,23.6,1.0,1.0,0.0
1520,,1.0,,0.0
1521,16.88,1.0,,0.0
1522,18.78,1.0,4.0,0.0
1523,16.27,1.0,,0.0
1525,23.7,1.0,,0.0
1526,,1.0,,0.0
1527,,1.0,1.0,0.0
1528,,1.0,4.0,0.0
1529,0.0,1.0,1.0,0.0
1531,,1.0,6.0,4.0
1532,1633.62,2.0,4.0,0.0
1533,,1.0,,0.0
1534,30.69,1.0,5.0,1.0
1536,37.52,1.0,1.0,0.0
1537,34.28,1.0,,0.0
1538,0.0,2.0,2.0,0.0
1539,20.83,1.0,,0.0
1541,0.0,1.0,1.0,0.0
1542,,1.0,,0.0
1543,90.9,2.0,1.0,0.0
1544,26.2,1.0,4.0,0.0
1545,0.0,1.0,8.0,0.0
1546,,2.0,5.0,1.0
1547,28.07,1.0,,0.0
1550,50.11,1.0,4.0,1.0
1551,65.9,1.0,,0.0
1552,,1.0,1.0,0.0
1554,28.77,1.0,,0.0
1555,,1.0,6.0,2.0
1556,21.01,2.0,3.0,0.0
1557,0.0,1.0,1.0,0.0
1558,0.0,1.0,1.0,0.0
1559,,1.0,,0.0
1561,,1.0,,0.0
1562,46.69,2.0,8.0,0.0
1563,16.32,1.0,1.0,0.0
1564,,1.0,,0.0
1565,18.54,1.0,1.0,0.0
1566,,1.0,,0.0
1567,18.44,1.0,,0.0
1569,104.12,1.0,,0.0
1570,29.64,2.0,,11.0
1571,32.6,1.0,2.0,0.0
1572,67.95,1.0,1.0,0.0
1573,80.56,1.0,8.0,4.0
1574,,1.0,5.0,1.0
1575,58.28,1.0,,0.0
1576,23.69,1.0,,0.0
1577,9.77,1.0,5.0,0.0
1578,56.05,1.0,1.0,0.0
1579,52.74,1.0,1.0,0.0
1580,179.77,1.0,,0.0
1582,28.81,1.0,,0.0
1583,54.18,1.0,,0.0
1584,0.0,1.0,1.0,0.0
1585,0.0,2.0,6.0,0.0
1586,18.88,1.0,3.0,1.0
1587,,3.0,4.0,0.0
1588,,1.0,1.0,0.0
1590,,1.0,,0.0
1593,52.0,1.0,,0.0
1594,73.13,2.0,4.0,2.0
1595,,1.0,,0.0
1596,,1.0,2.0,0.0
1597,82.47,1.0,,0.0
1598,0.0,1.0,1.0,0.0
1599,39.89,1.0,3.0,0.0
1600,0.0,1.0,,0.0
1601,27.66,1.0,,0.0
1602,0.0,1.0,,0.0
1603,65.23,1.0,,0.0
1604,22.85,1.0,,0.0
1606,,1.0,,0.0
1607,,1.0,1.0,0.0
1608,66.28,2.0,,0.0
1609,93.49,3.0,3.0,0.0
1610,,2.0,6.0,2.0
1611,0.0,1.0,,0.0
1612,0.0,2.0,2.0,0.0
1614,44.43,5.0,8.0,0.0
1615,0.0,1.0,,0.0
1616,,1.0,4.0,0.0
1618,15.02,2.0,5.0,1.0
1619,44.9,1.0,,0.0
1621,20.53,1.0,1.0,0.0
1622,,1.0,,0.0
1623,93.52,2.0,,0.0
1624,140.09,1.0,5.0,0.0
1625,,1.0,1.0,0.0
1626,,1.0,3.0,0.0
1627,33.129999999999995,2.0,,0.0
1629,24.57,1.0,,0.0
1630,0.0,1.0,,0.0
1631,0.0,1.0,,0.0
1632,48.47,1.0,1.0,0.0
1633,0.0,1.0,1.0,0.0
1634,,1.0,,0.0
1635,,1.0,,0.0
1636,95.63,2.0,2.0,1.0
1637,25.41,1.0,1.0,0.0
1638,55.88,2.0,,0.0
1639,,1.0,,0.0
1642,0.0,1.0,4.0,0.0
1643,0.0,1.0,,0.0
1646,10.53,2.0,6.0,5.0
1647,40.75,2.0,1.0,0.0
1648,43.22,3.0,5.0,1.0
1649,,1.0,,0.0
1650,,1.0,,0.0
1651,,1.0,,0.0
1652,0.0,1.0,,0.0
1653,0.0,1.0,3.0,0.0
1654,45.86,3.0,6.0,1.0
1656,,1.0,1.0,0.0
1657,0.0,1.0,,0.0
1658,,1.0,,0.0
1659,0.0,1.0,2.0,0.0
1660,0.0,1.0,1.0,0.0
1661,,1.0,,0.0
1662,,1.0,1.0,0.0
1664,,1.0,5.0,0.0
1665,,1.0,,0.0
1666,18.0,1.0,,0.0
1667,21.19,1.0,1.0,0.0
1668,0.0,1.0,,1.0
1669,98.08,5.0,4.0,1.0
1671,72.81,1.0,,1.0
1673,15.1,1.0,1.0,0.0
1674,,1.0,1.0,0.0
1675,0.0,1.0,2.0,0.0
1676,26.13,4.0,7.0,2.0
1677,213.31000000000003,2.0,3.0,1.0
1678,192.01,3.0,,0.0
1680,42.12,1.0,,0.0
1681,39.02,2.0,5.0,0.0
1682,,1.0,1.0,0.0
1683,,1.0,1.0,0.0
1687,0.0,1.0,,0.0
1688,,1.0,,0.0
1689,,2.0,22.0,5.0
1690,,4.0,3.0,0.0
1691,51.33,2.0,6.0,0.0
1692,,1.0,,0.0
1693,21.75,1.0,,0.0
1694,,1.0,1.0,0.0
1695,66.25,1.0,,0.0
1697,,1.0,,0.0
1698,8.23,1.0,4.0,0.0
1699,0.0,1.0,,0.0
1700,0.0,1.0,3.0,0.0
1702,46.74,1.0,,0.0
1703,51.42,1.0,,0.0
1704,,1.0,1.0,0.0
1705,0.0,1.0,,1.0
1706,,2.0,5.0,0.0
1708,,1.0,1.0,0.0
1709,0.0,2.0,2.0,0.0
1711,0.0,1.0,,0.0
1712,0.0,1.0,1.0,0.0
1713,62.12000000000001,2.0,1.0,1.0
1714,13.95,1.0,,0.0
1715,47.03,2.0,,0.0
1716,0.0,1.0,1.0,0.0
1717,18.93,1.0,,0.0
1719,,1.0,,0.0
1720,0.0,1.0,,0.0
1725,,1.0,1.0,0.0
1727,24.67,2.0,1.0,0.0
1728,,1.0,,0.0
1729,3.83,2.0,1.0,0.0
1730,88.97999999999998,3.0,,0.0
1731,47.47,1.0,1.0,0.0
1732,,1.0,,0.0
1733,,1.0,,0.0
1735,23.65,1.0,,0.0
1736,0.0,1.0,,1.0
1739,30.23,1.0,,0.0
1741,0.0,1.0,1.0,0.0
1742,,1.0,,0.0
1743,22.04,2.0,,0.0
1744,4.33,2.0,1.0,1.0
1745,,1.0,,0.0
1746,40.18,1.0,,0.0
1748,,1.0,1.0,0.0
1749,0.0,1.0,,0.0
1750,43.69,1.0,,0.0
1751,31.39,2.0,,0.0
1754,0.0,1.0,1.0,0.0
1755,97.30333400479677,1.0,,0.0
1756,26.11,1.0,,0.0
1757,,2.0,4.0,0.0
1758,54.79,2.0,,3.0
1759,20.57,1.0,,0.0
1760,0.0,1.0,,0.0
1761,,1.0,,0.0
1762,22.37,1.0,2.0,0.0
1763,183.85,2.0,,0.0
1765,,1.0,,0.0
1766,,2.0,,0.0
1767,,2.0,1.0,0.0
1769,50.99,3.0,7.0,1.0
1771,,1.0,,0.0
1772,,1.0,1.0,0.0
1773,0.0,1.0,,0.0
1774,,2.0,1.0,0.0
1775,39.16,1.0,,0.0
1776,,1.0,,0.0
1777,,3.0,9.0,0.0
1778,,1.0,3.0,0.0
1779,0.0,2.0,3.0,1.0
1780,122.92,2.0,,0.0
1781,153.46,1.0,,0.0
1782,0.0,1.0,,0.0
1783,34.24,1.0,,0.0
1784,0.0,1.0,,0.0
1785,0.0,3.0,7.0,6.0
1786,,1.0,,0.0
1787,,1.0,3.0,2.0
1788,25.47,1.0,,0.0
1789,0.0,1.0,,0.0
1791,183.8,1.0,,0.0
1792,0.0,1.0,,0.0
1793,73.00999999999998,1.0,,0.0
1794,,2.0,1.0,0.0
1795,,1.0,,0.0
1796,0.0,1.0,2.0,1.0
1797,45.52,1.0,2.0,1.0
1798,17.18,1.0,1.0,0.0
1799,0.0,1.0,1.0,0.0
1800,40.17,1.0,,0.0
1801,,1.0,2.0,2.0
1802,,2.0,,0.0
1803,17.6,1.0,1.0,0.0
1805,,1.0,,0.0
1806,19.81,3.0,2.0,0.0
1807,7.6400000000000015,1.0,3.0,0.0
1808,48.22,2.0,,0.0
1810,0.0,1.0,1.0,0.0
1811,7.2,1.0,4.0,0.0
1812,,2.0,8.0,3.0
1813,23.76849810898673,1.0,4.0,0.0
1814,42.21,1.0,1.0,0.0
1815,,1.0,,1.0
1816,45.22,1.0,1.0,0.0
1817,26.35,1.0,,0.0
1820,304.94,1.0,2.0,3.0
1821,,1.0,,0.0
1822,37.6,2.0,5.0,0.0
1823,41.64,2.0,,0.0
1824,44.6,1.0,,0.0
1825,35.99,1.0,,0.0
1827,0.0,1.0,1.0,0.0
1828,20.84,1.0,,0.0
1829,,3.0,9.0,6.0
1830,,1.0,,0.0
1831,,1.0,8.0,0.0
1832,,1.0,,0.0
1833,50.67,2.0,,0.0
1834,134.94,1.0,1.0,6.0
1836,,1.0,1.0,0.0
1837,19.71,1.0,,1.0
1838,,1.0,,0.0
1840,,1.0,,0.0
1841,21.21,1.0,,0.0
1842,0.0,1.0,2.0,0.0
1845,,1.0,,0.0
1846,97.69,4.0,3.0,0.0
1847,,1.0,,0.0
1848,106.90687566644688,1.0,16.0,11.0
1850,0.0,1.0,,0.0
1851,,1.0,1.0,0.0
1852,50.71,1.0,,0.0
1853,,1.0,4.0,0.0
1854,,1.0,,0.0
1856,,1.0,1.0,0.0
1857,136.9,1.0,1.0,0.0
1858,41.39,1.0,,0.0
1859,,2.0,4.0,1.0
1860,,1.0,,0.0
1861,0.0,2.0,,0.0
1862,,1.0,,0.0
1863,44.43,1.0,,0.0
1864,,1.0,,0.0
1866,,3.0,33.0,28.0
1867,49.75,2.0,2.0,1.0
1868,0.0,1.0,1.0,0.0
1869,0.0,3.0,16.0,5.0
1870,75.19,3.0,,3.0
1872,,1.0,,0.0
1873,22.57,1.0,1.0,0.0
1874,31.05,2.0,3.0,0.0
1875,,2.0,2.0,0.0
1876,0.0,1.0,1.0,0.0
1877,0.0,1.0,1.0,0.0
1878,,1.0,,0.0
1879,33.07,1.0,,0.0
1880,0.0,3.0,,0.0
1881,28.04,1.0,4.0,0.0
1882,72.49,2.0,3.0,0.0
1883,87.41,2.0,5.0,0.0
1885,,1.0,1.0,0.0
1887,51.79,1.0,,0.0
1888,,8.0,23.0,7.0
1889,119.55,3.0,8.0,0.0
1890,,1.0,,0.0
1892,0.0,1.0,1.0,0.0
1893,,1.0,1.0,0.0
1895,,1.0,,0.0
1896,,1.0,,0.0
1897,0.0,1.0,1.0,0.0
1900,,1.0,,0.0
1901,,1.0,,1.0
1903,,1.0,,0.0
1904,18.28,1.0,1.0,0.0
1907,0.0,1.0,,0.0
1908,,1.0,,0.0
1909,,1.0,9.0,0.0
1910,,1.0,6.0,0.0
1912,44.36,2.0,,0.0
1913,49.39,5.0,5.0,0.0
1914,50.34,1.0,,0.0
1916,31.38,1.0,,0.0
1917,,1.0,2.0,0.0
1918,0.0,1.0,,0.0
1920,,1.0,,0.0
1922,36.43,1.0,,0.0
1925,19.76,1.0,,0.0
1926,14.37,1.0,,0.0
1927,17.9,1.0,3.0,0.0
1928,,1.0,2.0,0.0
1929,,1.0,3.0,0.0
1935,29.37,1.0,2.0,0.0
1936,0.0,1.0,4.0,1.0
1937,75.76,1.0,,0.0
1938,0.0,1.0,,0.0
1939,36.21,2.0,,0.0
1940,,1.0,1.0,0.0
1941,,1.0,2.0,0.0
1942,,1.0,,0.0
1943,,3.0,5.0,1.0
1944,0.0,1.0,2.0,0.0
1946,19.21,4.0,5.0,0.0
1947,22.22,2.0,6.0,0.0
1948,0.0,1.0,,0.0
1949,,1.0,11.0,3.0
1950,11.61,1.0,,2.0
1952,18.65,2.0,,0.0
1954,,1.0,,0.0
1957,39.49,1.0,2.0,0.0
1959,0.0,1.0,1.0,0.0
1960,16.06,2.0,3.0,1.0
1961,52.82000000000001,3.0,1.0,0.0
1962,22.86,1.0,,0.0
1963,17.6,1.0,,0.0
1965,134.74,2.0,5.0,0.0
1967,,1.0,3.0,0.0
1969,3.6,1.0,6.0,0.0
1970,24.49,1.0,1.0,0.0
1972,25.08,1.0,,0.0
1973,,1.0,1.0,0.0
1974,31.74,1.0,,0.0
1976,,1.0,1.0,0.0
1977,,1.0,,0.0
1979,11.3,1.0,3.0,1.0
1980,0.0,1.0,,0.0
1981,25.58,2.0,3.0,0.0
1982,107.06,2.0,,0.0
1983,21.96,1.0,,0.0
1986,42.84,1.0,2.0,1.0
1987,,1.0,,0.0
1988,16.454428932955445,1.0,,0.0
1989,22.12,1.0,,0.0
1990,,1.0,18.0,3.0
1991,67.71,3.0,1.0,0.0
1993,38.48,1.0,1.0,0.0
1994,24.38,1.0,,0.0
1995,20.31,1.0,,0.0
1997,,1.0,,0.0
1998,14.19,1.0,,0.0
1999,18.96,1.0,,0.0
2000,,1.0,1.0,0.0
2002,,2.0,1.0,0.0
2003,0.0,1.0,3.0,1.0
2006,149.51000000000005,3.0,1.0,1.0
2007,33.36,1.0,,0.0
2008,0.0,1.0,,0.0
2009,,2.0,,0.0
2010,31.3,1.0,2.0,0.0
2011,0.0,1.0,,0.0
2012,35.94,2.0,1.0,0.0
2013,,1.0,6.0,2.0
2015,87.29758734936756,3.0,3.0,0.0
2016,0.0,1.0,,0.0
2017,0.0,1.0,1.0,0.0
2018,58.71,1.0,,0.0
2019,25.63,1.0,4.0,0.0
2022,35.82,1.0,,0.0
2024,,1.0,1.0,0.0
2026,,1.0,,0.0
2028,23.24,1.0,,0.0
2030,4.33,2.0,1.0,1.0
2031,0.0,1.0,1.0,0.0
2033,0.0,1.0,5.0,0.0
2035,43.02,1.0,,0.0
2036,0.0,1.0,,0.0
2037,,1.0,1.0,0.0
2038,,1.0,2.0,0.0
2039,,1.0,4.0,0.0
2040,,1.0,,0.0
2041,,4.0,5.0,0.0
2042,,1.0,,0.0
2043,25.57,1.0,,0.0
2044,18.32,1.0,4.0,0.0
2046,,1.0,1.0,0.0
2048,12.68,1.0,,0.0
2049,75.44999999999997,2.0,2.0,0.0
2050,,1.0,1.0,0.0
2051,55.25,2.0,2.0,0.0
2053,35.99,1.0,,0.0
2054,,1.0,1.0,0.0
2055,,1.0,1.0,0.0
2056,30.42,1.0,1.0,0.0
2057,26.18,1.0,2.0,0.0
2058,0.0,1.0,1.0,0.0
2060,0.0,1.0,1.0,0.0
2061,,3.0,2.0,0.0
2062,5.42,3.0,2.0,0.0
2063,14.06,5.0,,0.0
2066,0.0,2.0,8.0,9.0
2071,,1.0,,0.0
2072,,1.0,1.0,0.0
2073,1712.81,3.0,5.0,0.0
2074,84.21000000000002,1.0,,0.0
2075,37.62,2.0,7.0,1.0
2076,76.64,2.0,2.0,0.0
2077,0.0,1.0,,0.0
2079,13.36,2.0,,0.0
2080,85.65,1.0,2.0,0.0
2081,,1.0,,0.0
2082,0.0,1.0,1.0,0.0
2083,,1.0,,0.0
2084,,1.0,,0.0
2085,,1.0,1.0,0.0
2086,23.99,3.0,6.0,0.0
2087,25.44,1.0,6.0,0.0
2089,,2.0,,1.0
2092,4.33,3.0,3.0,1.0
2093,,1.0,4.0,1.0
2094,0.0,1.0,,0.0
2095,0.0,2.0,,0.0
2096,,1.0,,0.0
2097,,1.0,,0.0
2098,,1.0,,0.0
2099,,1.0,1.0,0.0
2100,0.0,1.0,3.0,0.0
2101,,2.0,,0.0
2104,33.63,1.0,5.0,1.0
2105,0.0,1.0,,0.0
2106,56.5,1.0,10.0,0.0
2107,,1.0,,1.0
2108,,1.0,,0.0
2109,,1.0,,0.0
2110,4.33,2.0,1.0,1.0
2111,22.31,1.0,3.0,0.0
2112,19.94,2.0,,0.0
2113,,1.0,,0.0
2114,74.22,2.0,7.0,2.0
2115,29.56,1.0,,0.0
2116,0.0,4.0,4.0,0.0
2117,,1.0,,0.0
2118,,1.0,,0.0
2119,0.0,2.0,4.0,0.0
2120,30.68,1.0,1.0,0.0
2121,30.0,1.0,,0.0
2122,,1.0,,0.0
2123,,1.0,,0.0
2124,0.0,1.0,,0.0
2125,0.0,1.0,1.0,0.0
2127,,1.0,,0.0
2130,,1.0,2.0,0.0
2131,,1.0,,0.0
2132,27.85,1.0,1.0,0.0
2133,,1.0,,0.0
2134,52.27,1.0,5.0,0.0
2135,0.0,2.0,,0.0
2136,89.39999999999998,1.0,,0.0
2137,20.98,1.0,,0.0
2138,,1.0,,0.0
2139,54.71,1.0,,0.0
2140,,1.0,3.0,0.0
2142,25.39,2.0,4.0,0.0
2144,0.0,1.0,2.0,0.0
2145,,1.0,,0.0
2147,20.76,1.0,2.0,0.0
2149,,1.0,3.0,0.0
2150,16.36,2.0,4.0,0.0
2152,0.0,1.0,,2.0
2154,,1.0,,0.0
2155,59.0,1.0,5.0,0.0
2156,,1.0,2.0,0.0
2157,0.0,1.0,,0.0
2159,9.37,2.0,3.0,1.0
2160,,1.0,5.0,0.0
2161,16.8,1.0,,0.0
2162,667.31,1.0,4.0,0.0
2163,,1.0,,0.0
