consumer_id,per_day_add_item_to_cart,per_day_transactions,per_day_payment_method_change,per_day_devices_per_user,per_day_purchase_total,per_day_unique_billing_last4
16171,,3.0,2.0,1.0,0.0,2.0
16172,,1.0,0.0,1.0,,1.0
16173,3.0,1.0,0.0,2.0,56.68,1.0
16175,,,0.0,1.0,0.0,1.0
16176,,1.0,0.0,1.0,27.5,
16177,,1.0,0.0,1.0,53.22,
16179,,3.0,0.0,1.0,,1.0
16180,,1.0,0.0,1.0,,1.0
16181,,1.0,0.0,1.0,15.25,1.0
16182,1.0,2.0,1.0,3.0,4.33,2.0
16183,5.0,4.0,1.0,2.0,27.62,2.0
16185,2.0,,0.0,1.0,0.0,
16186,1.0,,0.0,1.0,,
16187,,,0.0,2.0,,
16188,,7.0,1.0,2.0,,2.0
16189,,2.0,1.0,1.0,94.46,2.0
16190,,1.0,0.0,1.0,20.33,1.0
16191,8.0,,0.0,1.0,,
16192,,1.0,0.0,2.0,21.74,1.0
16193,3.0,,0.0,1.0,,
16195,1.0,,0.0,1.0,,
16196,,5.0,1.0,1.0,66.57,2.0
16197,,,0.0,1.0,0.0,
16198,,1.0,0.0,1.0,20.66,
16199,,,0.0,1.0,,
16200,,1.0,0.0,1.0,20.34,
16201,,2.0,1.0,1.0,20.52,2.0
16202,1.0,,0.0,1.0,,
16204,5.0,2.0,4.0,2.0,0.0,2.0
16205,,2.0,0.0,1.0,0.0,
16206,1.0,1.0,0.0,2.0,28.6,1.0
16207,4.0,3.0,0.0,2.0,,1.0
16208,,1.0,0.0,1.0,16.83,1.0
16209,,,0.0,2.0,,
16210,43.0,,0.0,1.0,,
16212,,,0.0,1.0,0.0,1.0
16213,,1.0,0.0,1.0,57.31,
16214,3.0,,0.0,1.0,,
16215,,1.0,0.0,1.0,23.0,1.0
16216,,,0.0,1.0,,
16217,,,0.0,1.0,,
16218,,2.0,0.0,1.0,78.59,1.0
16219,,2.0,0.0,1.0,,1.0
16220,3.0,1.0,0.0,2.0,29.69,1.0
16221,,1.0,0.0,1.0,89.21,
16222,8.0,,0.0,1.0,,
16223,,2.0,0.0,1.0,,1.0
16224,,1.0,0.0,1.0,46.55,
16225,,,0.0,1.0,,
16226,,2.0,3.0,1.0,30.55,2.0
16227,,,0.0,1.0,,
16228,,1.0,0.0,1.0,35.47,1.0
16229,,5.0,7.0,2.0,0.0,3.0
16230,6.0,,0.0,1.0,,
16231,8.0,,0.0,1.0,,
16232,,,0.0,1.0,0.0,
16233,,1.0,0.0,1.0,23.07,
16234,4.0,,0.0,1.0,,
16235,,,0.0,1.0,0.0,
16236,,,0.0,1.0,,
16237,,2.0,0.0,1.0,,1.0
16238,,,0.0,1.0,,
16239,,,0.0,1.0,0.0,1.0
16240,,,0.0,1.0,0.0,
16241,,,0.0,1.0,,
16242,3.0,,0.0,1.0,,
16244,6.0,1.0,0.0,3.0,26.96,1.0
16245,,1.0,0.0,1.0,23.82,
16246,,1.0,0.0,1.0,24.79,
16248,,2.0,0.0,1.0,,1.0
16249,,,0.0,1.0,,
16250,,1.0,0.0,1.0,17.56,1.0
16252,,1.0,0.0,1.0,21.74,1.0
16253,,1.0,0.0,1.0,20.45,
16254,,2.0,0.0,1.0,53.78,1.0
16255,,1.0,0.0,1.0,24.1,
16256,,11.0,2.0,1.0,,2.0
16257,19.0,,0.0,1.0,,
16258,,1.0,0.0,1.0,16.86,1.0
16259,,1.0,0.0,1.0,14.77,
16260,,,0.0,1.0,,
16262,,,0.0,1.0,0.0,
16263,12.0,1.0,0.0,3.0,69.64,1.0
16264,,,0.0,1.0,,
16265,27.0,,0.0,1.0,,
16266,,1.0,0.0,1.0,18.48,1.0
16267,,,0.0,1.0,0.0,
16268,,,0.0,1.0,,
16269,,1.0,0.0,1.0,36.58,1.0
16270,,1.0,0.0,1.0,4.48,1.0
16271,,1.0,0.0,1.0,15.36,1.0
16272,,1.0,0.0,1.0,73.21,1.0
16273,50.0,,0.0,1.0,,
16275,,1.0,0.0,1.0,26.31,
16276,4.0,,0.0,1.0,,
16277,,,0.0,1.0,0.0,
16278,,1.0,0.0,1.0,63.97,
16279,,3.0,0.0,2.0,111.57,1.0
16280,,,0.0,1.0,0.0,
16281,,,0.0,1.0,0.0,
16282,,,0.0,1.0,0.0,
16283,,6.0,5.0,1.0,,6.0
16284,,1.0,0.0,1.0,27.75,1.0
16285,,,0.0,1.0,0.0,
16286,4.0,,0.0,1.0,0.0,
16287,6.0,,0.0,2.0,0.0,
16289,,1.0,0.0,1.0,71.49,
16291,,,0.0,1.0,,
16293,,1.0,0.0,1.0,0.0,1.0
16294,,1.0,0.0,1.0,34.97,
16295,2.0,1.0,0.0,2.0,23.25,
16297,,,0.0,1.0,,
16298,4.0,,0.0,1.0,,
16300,,1.0,0.0,1.0,21.49,1.0
16301,2.0,,0.0,1.0,,
16303,3.0,1.0,0.0,2.0,41.63,1.0
16304,,,0.0,1.0,,
16305,,1.0,0.0,1.0,71.09,
16306,,1.0,0.0,1.0,38.73,
16308,,,0.0,1.0,0.0,
16310,,1.0,0.0,1.0,27.76,
16312,,,0.0,1.0,0.0,
16313,,1.0,0.0,1.0,51.33833161974516,
16316,,,0.0,1.0,0.0,
16317,,1.0,0.0,2.0,34.4,1.0
16318,,1.0,0.0,1.0,65.54,1.0
16319,,1.0,0.0,1.0,23.16,
16320,2.0,,0.0,1.0,,
16321,,,0.0,1.0,0.0,
16323,,,0.0,1.0,0.0,1.0
16324,2.0,1.0,0.0,2.0,28.98,1.0
16325,3.0,1.0,0.0,2.0,34.34,1.0
16326,,,0.0,1.0,,
16327,,1.0,0.0,1.0,35.11,1.0
16328,1.0,,0.0,1.0,,
16329,,,0.0,1.0,0.0,1.0
16330,,1.0,1.0,1.0,0.0,2.0
16331,,1.0,0.0,1.0,140.96,1.0
16332,23.0,,0.0,1.0,,
16334,,,0.0,2.0,0.0,
16335,,,0.0,1.0,,
16336,,1.0,0.0,1.0,32.69,
16337,1.0,1.0,0.0,1.0,23.41,1.0
16340,,,0.0,1.0,,
16342,,,0.0,2.0,0.0,
16343,1.0,1.0,0.0,2.0,2.04,1.0
16344,2.0,,0.0,1.0,0.0,
16347,2.0,1.0,0.0,2.0,27.48,
16348,,1.0,0.0,1.0,62.4,
16350,17.0,,0.0,1.0,,
16351,,,0.0,1.0,,
16352,,,0.0,1.0,,
16353,50.0,,0.0,1.0,,
16354,31.0,,0.0,1.0,,
16355,,1.0,0.0,2.0,15.35,1.0
16358,14.0,,0.0,1.0,,
16359,,,0.0,1.0,0.0,
16360,,1.0,0.0,1.0,31.81,1.0
16361,28.0,5.0,0.0,2.0,260.72,1.0
16362,,,0.0,1.0,,
16363,,,0.0,1.0,,
16364,,1.0,0.0,1.0,25.21,
16365,,,0.0,1.0,0.0,
16367,,1.0,0.0,1.0,22.27,1.0
16368,13.0,2.0,0.0,2.0,128.03,1.0
16370,2.0,1.0,0.0,2.0,17.32,1.0
16371,,1.0,0.0,1.0,18.96,
16372,,,0.0,1.0,0.0,
16373,,,0.0,1.0,,
16374,,1.0,0.0,1.0,11.82,1.0
16377,1.0,,0.0,1.0,,
16378,,3.0,1.0,1.0,,2.0
16379,,2.0,1.0,2.0,30.81,2.0
16380,7.0,,0.0,1.0,,
16381,,,0.0,1.0,0.0,
16382,,3.0,1.0,2.0,0.0,2.0
16383,,1.0,0.0,1.0,31.62,
16384,,1.0,0.0,1.0,29.98,
16385,,1.0,0.0,1.0,19.89,
16386,,1.0,0.0,1.0,22.36,
16387,,1.0,0.0,1.0,17.7,1.0
16388,,,0.0,1.0,0.0,
16389,,4.0,6.0,2.0,22.69,4.0
16391,,,0.0,2.0,0.0,
16392,4.0,,0.0,2.0,,
16393,28.0,,0.0,1.0,,
16395,,,0.0,1.0,,
16396,,,0.0,1.0,,
16399,,1.0,0.0,1.0,23.42,
16400,4.0,2.0,0.0,2.0,,1.0
16401,,1.0,0.0,1.0,16.39,1.0
16402,,1.0,0.0,1.0,20.69,1.0
16403,2.0,,0.0,1.0,,
16404,,,0.0,1.0,,
16405,,,0.0,1.0,0.0,
16407,,,0.0,1.0,0.0,
16409,,,0.0,1.0,0.0,
16410,,,0.0,1.0,,
16411,,2.0,1.0,1.0,61.27,2.0
16412,3.0,,0.0,1.0,,
16413,,,0.0,1.0,0.0,
16414,2.0,1.0,0.0,2.0,33.87,1.0
16416,1.0,1.0,0.0,2.0,6.86,1.0
16417,,,0.0,1.0,0.0,
16418,,,0.0,2.0,,
16419,,1.0,0.0,2.0,34.09,
16420,4.0,1.0,0.0,2.0,23.41,1.0
16422,,,0.0,1.0,0.0,
16423,,,0.0,1.0,,
16424,,,0.0,1.0,0.0,
16425,2.0,2.0,1.0,2.0,10.04,2.0
16426,,1.0,0.0,1.0,30.04,1.0
16427,,,0.0,2.0,,
16429,,,0.0,1.0,0.0,
16430,,1.0,0.0,1.0,18.7,
16431,,,0.0,1.0,,1.0
16432,,1.0,0.0,1.0,866.76,1.0
16435,,1.0,0.0,2.0,34.41,1.0
16436,,1.0,0.0,1.0,1035.59,1.0
16437,,7.0,2.0,1.0,,3.0
16438,,1.0,0.0,1.0,18.877210955725342,1.0
16439,,,0.0,1.0,0.0,
16441,,,0.0,1.0,0.0,
16442,7.0,2.0,0.0,2.0,70.00999999999999,1.0
16443,,1.0,0.0,1.0,,1.0
16445,,,0.0,2.0,0.0,
16446,,1.0,0.0,2.0,35.65193702974703,1.0
16447,,,0.0,1.0,,
16448,,1.0,2.0,2.0,,2.0
16450,,2.0,1.0,1.0,0.0,2.0
16451,,,0.0,1.0,0.0,
16452,,1.0,0.0,1.0,22.88,
16455,,,0.0,1.0,0.0,
16456,50.0,,0.0,1.0,,
16457,,1.0,0.0,1.0,20.13,1.0
16458,,,0.0,1.0,,
16459,1.0,1.0,0.0,2.0,16.07,1.0
16462,4.0,6.0,2.0,2.0,,3.0
16463,2.0,1.0,0.0,2.0,36.85,1.0
16464,,1.0,0.0,1.0,21.36,1.0
16465,,2.0,0.0,1.0,0.0,
16466,25.0,,0.0,1.0,,
16467,,,0.0,1.0,,
16468,,20.0,22.0,1.0,316.1500000000001,6.0
16469,,1.0,0.0,1.0,43.11,
16470,6.0,,0.0,1.0,,
16471,,2.0,2.0,1.0,0.0,2.0
16472,,,0.0,1.0,0.0,
16473,2.0,,0.0,1.0,,
16474,,,1.0,1.0,,2.0
16475,,,0.0,1.0,,
16477,,,0.0,1.0,0.0,1.0
16479,,,0.0,1.0,,
16481,,1.0,0.0,1.0,0.0,1.0
16482,,10.0,1.0,1.0,,2.0
16483,,,0.0,1.0,,
16484,33.0,8.0,0.0,2.0,450.13,1.0
16485,,,0.0,1.0,0.0,
16486,,1.0,0.0,1.0,22.29,
16487,2.0,,0.0,1.0,,
16488,,,0.0,1.0,,
16489,,1.0,0.0,1.0,89.03,1.0
16490,,,0.0,1.0,,
16491,,1.0,0.0,2.0,0.0,1.0
16492,,,0.0,1.0,,
16493,,,0.0,1.0,,
16495,,1.0,0.0,1.0,31.0,1.0
16496,,,0.0,1.0,0.0,
16497,,2.0,0.0,1.0,0.0,
16498,,,0.0,1.0,,
16499,,1.0,0.0,1.0,72.94,1.0
16501,,7.0,0.0,1.0,8.22,1.0
16502,,1.0,0.0,1.0,25.73,1.0
16503,,1.0,0.0,1.0,58.89,1.0
16505,,1.0,0.0,1.0,39.96,
16507,4.0,,0.0,1.0,,
16508,,,0.0,1.0,0.0,
16509,,,0.0,1.0,0.0,
16510,,1.0,0.0,1.0,26.85,
16511,,,0.0,1.0,0.0,
16512,,1.0,0.0,1.0,28.82,
16513,,3.0,0.0,1.0,,1.0
16514,1.0,,0.0,1.0,0.0,
16515,,,0.0,1.0,0.0,
16516,,,0.0,1.0,,
16517,3.0,,0.0,1.0,,
16518,8.0,,0.0,1.0,,
16519,2.0,1.0,0.0,2.0,19.53,
16520,,,0.0,1.0,,
16521,,,0.0,1.0,,
16523,,4.0,2.0,1.0,,3.0
16524,,1.0,1.0,1.0,,2.0
16525,,1.0,0.0,1.0,37.61,
16526,2.0,1.0,0.0,1.0,26.43,1.0
16528,4.0,,0.0,2.0,,
16529,,1.0,0.0,2.0,55.0,
16531,,,0.0,1.0,0.0,
16532,,3.0,2.0,1.0,0.0,1.0
16534,,,0.0,2.0,0.0,
16535,,,0.0,2.0,0.0,
16536,14.0,,0.0,1.0,,
16538,,1.0,0.0,1.0,31.65,1.0
16539,3.0,2.0,0.0,2.0,723.31,1.0
16540,,1.0,0.0,1.0,0.0,1.0
16541,6.0,,0.0,1.0,,
16542,,,0.0,1.0,,
16543,2.0,,0.0,1.0,,
16544,,1.0,0.0,1.0,19.59,
16545,,1.0,0.0,1.0,22.54,
16547,2.0,1.0,0.0,2.0,43.23,1.0
16549,,,0.0,1.0,,
16550,,1.0,0.0,1.0,21.8,1.0
16551,,1.0,0.0,1.0,31.22,
16552,,,0.0,1.0,,
16553,,,0.0,1.0,0.0,
16556,,1.0,0.0,1.0,13.38,1.0
16557,,,0.0,1.0,0.0,
16558,,1.0,0.0,2.0,0.0,1.0
16559,4.0,,0.0,1.0,,
16560,,1.0,0.0,1.0,19.41,1.0
16562,,1.0,0.0,1.0,36.67,1.0
16563,5.0,1.0,0.0,4.0,0.0,1.0
16565,,,0.0,1.0,,
16566,1.0,4.0,3.0,4.0,15.8,4.0
16568,,2.0,0.0,1.0,11.64,1.0
16569,,,0.0,1.0,0.0,1.0
16571,14.0,,0.0,1.0,,
16572,,1.0,0.0,1.0,13.22,1.0
16573,,1.0,0.0,1.0,33.8,1.0
16575,,8.0,1.0,1.0,,2.0
16578,4.0,,0.0,1.0,,
16579,,,0.0,2.0,0.0,
16580,,9.0,6.0,1.0,0.0,3.0
16584,,1.0,0.0,1.0,15.92,
16585,,,0.0,1.0,,
16586,,1.0,2.0,1.0,0.0,2.0
16588,,1.0,0.0,1.0,,1.0
16590,,,0.0,1.0,0.0,
16591,2.0,,0.0,2.0,,
16592,,7.0,0.0,1.0,,1.0
16594,,,0.0,1.0,0.0,
16595,,1.0,0.0,1.0,24.07,1.0
16598,,,0.0,1.0,,
16602,4.0,,0.0,2.0,,1.0
16604,2.0,,0.0,1.0,,
16605,12.0,,0.0,1.0,,
16606,,1.0,0.0,1.0,48.03,1.0
16608,,7.0,2.0,1.0,,2.0
16609,,3.0,0.0,1.0,0.0,1.0
16611,,1.0,0.0,1.0,51.07,
16612,,1.0,0.0,1.0,30.41,
16613,,1.0,0.0,1.0,20.48,
16614,4.0,3.0,0.0,4.0,38.65,1.0
16615,,1.0,0.0,1.0,28.28,
16616,,1.0,0.0,1.0,17.75,
16617,,,0.0,1.0,0.0,
16619,,1.0,0.0,2.0,41.9,1.0
16620,,1.0,0.0,1.0,35.25,1.0
16621,7.0,,0.0,1.0,,
16622,,,0.0,1.0,0.0,1.0
16623,8.0,,0.0,1.0,,
16624,20.0,,0.0,1.0,,
16625,,1.0,0.0,1.0,20.53,1.0
16626,3.0,,0.0,1.0,,
16627,,1.0,0.0,1.0,30.65,
16628,,,0.0,1.0,0.0,
16629,,1.0,0.0,1.0,0.0,1.0
16630,3.0,,0.0,1.0,0.0,
16631,,,0.0,1.0,,
16632,,1.0,0.0,1.0,31.39,
16633,2.0,,0.0,1.0,0.0,
16634,,1.0,0.0,1.0,27.43,1.0
16636,,4.0,2.0,1.0,,2.0
16637,,1.0,0.0,1.0,17.0,
16638,1.0,,0.0,1.0,,
16640,,1.0,0.0,1.0,47.92,1.0
16641,,,0.0,1.0,,
16642,,,0.0,1.0,,
16643,,1.0,0.0,1.0,16.55,
16644,2.0,1.0,0.0,2.0,20.0,1.0
16645,,,0.0,1.0,0.0,
16647,,5.0,0.0,2.0,59.1,1.0
16648,50.0,,0.0,1.0,,
16650,,1.0,0.0,1.0,15.11,
16651,,,0.0,1.0,0.0,
16652,5.0,,0.0,1.0,,
16655,,1.0,0.0,1.0,18.98,
16656,,1.0,0.0,1.0,68.38,
16657,,,0.0,1.0,0.0,
16658,1.0,,0.0,1.0,,
16659,,,0.0,1.0,0.0,
16661,14.0,,0.0,1.0,,
16662,,,0.0,1.0,,
16663,4.0,1.0,1.0,2.0,33.15,2.0
16665,,2.0,0.0,1.0,115.73,1.0
16667,,1.0,0.0,1.0,25.12,
16668,,1.0,0.0,1.0,17.51,1.0
16669,,,0.0,1.0,0.0,
16670,1.0,,0.0,1.0,,
16672,,,0.0,1.0,,
16674,,1.0,0.0,2.0,28.07,
16675,,1.0,0.0,1.0,17.16,
16678,4.0,1.0,0.0,2.0,17.61,1.0
16679,3.0,1.0,0.0,1.0,26.54,1.0
16681,,,0.0,1.0,,
16682,,2.0,0.0,1.0,35.71,
16683,,,0.0,1.0,0.0,
16684,,2.0,0.0,1.0,7.76,1.0
16685,,1.0,0.0,1.0,21.54,1.0
16686,,,0.0,1.0,0.0,
16688,,1.0,0.0,1.0,32.88,
16689,,6.0,3.0,5.0,0.0,2.0
16690,,,0.0,1.0,,
16691,,3.0,3.0,4.0,,4.0
16693,1.0,1.0,0.0,2.0,22.88,1.0
16695,,,0.0,1.0,,
16696,,1.0,0.0,1.0,20.3,
16697,,1.0,0.0,1.0,37.69,
16698,,4.0,0.0,1.0,0.0,1.0
16699,,,0.0,1.0,,
16700,,2.0,0.0,1.0,12.97,1.0
16701,,1.0,0.0,2.0,29.24,
16702,,2.0,0.0,2.0,252.18,1.0
16703,,,0.0,1.0,,
16705,,2.0,0.0,1.0,140.44,
16706,,,0.0,1.0,,
16707,,1.0,0.0,2.0,,1.0
16708,2.0,1.0,0.0,2.0,25.08,
16709,,2.0,0.0,1.0,,1.0
16710,,6.0,1.0,1.0,0.0,2.0
16711,5.0,,0.0,1.0,,
16712,1.0,1.0,0.0,2.0,26.11,1.0
16713,,,0.0,1.0,,
16714,,,0.0,1.0,,1.0
16715,,,0.0,1.0,,
16716,,,0.0,1.0,0.0,
16717,,,0.0,1.0,0.0,
16718,,2.0,0.0,1.0,59.42,1.0
16723,,,0.0,1.0,0.0,
16724,1.0,1.0,0.0,2.0,19.63,1.0
16725,,1.0,0.0,1.0,23.51,
16726,,1.0,0.0,1.0,27.23,1.0
16727,3.0,1.0,0.0,2.0,63.1,1.0
16728,,5.0,1.0,1.0,,2.0
16729,1.0,1.0,0.0,4.0,27.08,1.0
16730,,1.0,0.0,1.0,91.96,1.0
16731,,4.0,0.0,1.0,,1.0
16732,5.0,,0.0,1.0,,
16734,,,0.0,1.0,0.0,
16735,,,0.0,1.0,,
16736,,3.0,2.0,2.0,30.46,3.0
16737,2.0,1.0,0.0,2.0,0.5,1.0
16738,,1.0,1.0,2.0,,2.0
16739,,1.0,0.0,1.0,708.67,1.0
16740,,,0.0,1.0,,
16741,,1.0,0.0,1.0,,1.0
16742,,,0.0,1.0,,
16743,,1.0,0.0,1.0,42.75,
16744,,6.0,1.0,1.0,20.83,1.0
16745,,2.0,0.0,1.0,78.16,
16747,,1.0,0.0,1.0,84.77,1.0
16750,2.0,,0.0,1.0,,
16751,,,0.0,1.0,0.0,
16752,,1.0,0.0,1.0,36.67,
16753,4.0,19.0,16.0,3.0,0.0,12.0
16754,2.0,,0.0,2.0,0.0,1.0
16756,,2.0,0.0,1.0,0.0,1.0
16758,,2.0,1.0,1.0,80.43,2.0
16759,,1.0,0.0,1.0,22.55,
16760,2.0,,0.0,1.0,,
16761,50.0,,0.0,1.0,,
16762,,,0.0,1.0,0.0,
16763,4.0,,0.0,1.0,,
16764,,,0.0,1.0,,
16765,,,0.0,1.0,,
16766,,3.0,2.0,1.0,0.0,2.0
16767,,1.0,0.0,1.0,16.61,1.0
16768,,3.0,0.0,1.0,,1.0
16769,,1.0,0.0,1.0,0.0,1.0
16770,,2.0,0.0,1.0,,1.0
16771,,,0.0,2.0,,
16772,,,0.0,1.0,0.0,
16773,17.0,,0.0,1.0,,
16775,,1.0,0.0,1.0,44.23,
16776,,1.0,0.0,1.0,16.44,
16777,2.0,1.0,0.0,2.0,31.21,1.0
16778,,4.0,0.0,1.0,,1.0
16780,7.0,,0.0,1.0,,
16781,4.0,,0.0,1.0,0.0,
16782,,4.0,1.0,1.0,17.29,2.0
16783,,,0.0,1.0,0.0,
16784,,,0.0,1.0,,
16785,,,0.0,1.0,0.0,
16787,,,0.0,1.0,,
16788,,1.0,0.0,1.0,25.58,
16789,,2.0,0.0,1.0,67.02,
16790,,6.0,4.0,2.0,,3.0
16791,,,0.0,1.0,,
16793,,1.0,0.0,1.0,0.0,1.0
16794,,,0.0,1.0,0.0,
16795,7.0,1.0,0.0,2.0,89.37,1.0
16797,,4.0,0.0,2.0,133.28,1.0
16798,,1.0,0.0,1.0,22.07,
16799,5.0,,0.0,1.0,,
16801,,1.0,0.0,1.0,16.09,1.0
16802,,,0.0,1.0,0.0,
16803,,1.0,0.0,1.0,21.47,
16805,1.0,,0.0,1.0,,
16806,,,0.0,1.0,,
16808,,4.0,0.0,2.0,,1.0
16809,8.0,2.0,0.0,4.0,70.55,1.0
16810,,2.0,0.0,1.0,,1.0
16811,,1.0,0.0,2.0,28.73,
16812,,1.0,0.0,1.0,0.0,1.0
16813,,1.0,0.0,1.0,26.55,
16814,4.0,1.0,0.0,2.0,41.47,1.0
16815,,1.0,0.0,1.0,34.84,
16816,,1.0,0.0,1.0,42.51,1.0
16817,,1.0,0.0,1.0,19.05,
16818,,,0.0,1.0,0.0,
16819,,1.0,0.0,1.0,6.21,1.0
16820,,1.0,0.0,1.0,20.39,
16821,,,0.0,1.0,,
16822,,,0.0,1.0,0.0,
16823,,,0.0,1.0,0.0,
16824,,1.0,0.0,1.0,33.09141012700009,
16827,,2.0,0.0,1.0,79.36,
16828,,1.0,0.0,1.0,35.68,
16829,,,0.0,1.0,0.0,
16830,,1.0,0.0,1.0,13.12,1.0
16831,,2.0,1.0,2.0,51.39,2.0
16832,16.0,8.0,0.0,3.0,84.18,1.0
16833,,,0.0,1.0,,
16834,,2.0,1.0,1.0,17.55,1.0
16836,,1.0,0.0,1.0,17.0,
16837,3.0,,0.0,1.0,,
16838,,1.0,0.0,1.0,33.07,
16839,,3.0,0.0,1.0,,1.0
16840,,,0.0,1.0,,
16841,,1.0,0.0,1.0,18.54,
16842,13.0,,0.0,1.0,,
16843,,3.0,0.0,7.0,,1.0
16844,1.0,,0.0,1.0,,
16845,,4.0,0.0,1.0,,1.0
16846,,1.0,2.0,1.0,0.0,1.0
16847,,4.0,0.0,1.0,,1.0
16849,,,0.0,1.0,0.0,
16850,,,0.0,1.0,,
16852,,1.0,0.0,1.0,44.99,1.0
16853,,1.0,0.0,1.0,42.7,
16854,,,0.0,2.0,0.0,1.0
16855,,,0.0,1.0,0.0,
16856,,1.0,0.0,1.0,78.24,1.0
16857,,1.0,0.0,1.0,0.0,1.0
16858,,,0.0,1.0,,
16859,,1.0,0.0,2.0,28.55,1.0
16860,,1.0,0.0,1.0,25.46,1.0
16861,2.0,,0.0,1.0,,
16863,2.0,2.0,1.0,2.0,4.33,2.0
16865,2.0,1.0,0.0,2.0,25.43,1.0
16866,,1.0,0.0,1.0,24.61,1.0
16867,,7.0,1.0,3.0,43.84,2.0
16868,,,0.0,1.0,0.0,
16869,,,0.0,3.0,0.0,
16870,,16.0,13.0,2.0,59.58,13.0
16871,,,0.0,1.0,0.0,
16872,,,0.0,1.0,0.0,
16873,,1.0,0.0,1.0,61.67,1.0
16874,,3.0,2.0,1.0,,2.0
16875,,1.0,0.0,1.0,26.45,1.0
16877,,1.0,0.0,1.0,711.67,1.0
16878,4.0,,0.0,1.0,0.0,
16880,,3.0,2.0,3.0,52.65,2.0
16881,,,0.0,1.0,,
16882,1.0,,0.0,1.0,,
16884,,1.0,0.0,1.0,0.0,1.0
16886,5.0,,0.0,1.0,,
16888,,1.0,0.0,1.0,32.93,1.0
16889,,,0.0,1.0,0.0,
16890,2.0,,0.0,1.0,0.0,
16892,,1.0,0.0,1.0,35.18,
16893,3.0,1.0,1.0,2.0,,2.0
16894,,2.0,0.0,2.0,40.12000000000001,1.0
16895,,,0.0,1.0,,
16896,3.0,1.0,0.0,2.0,63.96,1.0
16898,,1.0,0.0,1.0,33.26,
16899,,,0.0,1.0,0.0,
16900,,1.0,0.0,1.0,12.18,1.0
16901,,2.0,0.0,1.0,,1.0
16902,2.0,,0.0,1.0,,
16903,,2.0,0.0,1.0,58.46,1.0
16905,5.0,,0.0,1.0,,
16906,2.0,,0.0,1.0,,
16907,,,0.0,1.0,,
16909,,1.0,0.0,1.0,34.35,
16910,,,0.0,1.0,,
16912,,,0.0,1.0,,
16913,,,0.0,1.0,0.0,
16914,,1.0,0.0,1.0,26.34,1.0
16915,,1.0,0.0,1.0,18.53,
16916,,,0.0,1.0,,
16917,,1.0,0.0,1.0,17.17,
16918,,,0.0,1.0,0.0,
16920,,1.0,0.0,1.0,90.21,1.0
16921,,1.0,0.0,1.0,27.3,1.0
16922,,,0.0,1.0,0.0,
16923,,2.0,1.0,1.0,26.39,2.0
16928,10.0,,0.0,1.0,,
16929,3.0,,0.0,1.0,0.0,
16931,10.0,7.0,0.0,5.0,,1.0
16932,,1.0,0.0,1.0,57.41,1.0
16934,50.0,,0.0,1.0,,
16935,,1.0,0.0,1.0,22.57,1.0
16936,,,0.0,1.0,0.0,1.0
16937,,,0.0,1.0,0.0,
16938,3.0,2.0,1.0,2.0,4.33,2.0
16941,,4.0,0.0,1.0,,1.0
16942,1.0,1.0,0.0,2.0,19.73,1.0
16943,,1.0,0.0,1.0,28.93,1.0
16944,,,0.0,1.0,,
16945,,1.0,0.0,1.0,39.88,1.0
16946,,2.0,1.0,1.0,0.0,2.0
16947,,2.0,0.0,2.0,45.31,1.0
16948,,,0.0,1.0,0.0,
16949,2.0,1.0,0.0,2.0,20.49,1.0
16950,,2.0,0.0,1.0,83.22999999999998,1.0
16951,,,0.0,1.0,0.0,
16952,,1.0,0.0,1.0,27.02,
16953,,1.0,0.0,1.0,,1.0
16954,2.0,1.0,0.0,2.0,36.87,1.0
16956,,1.0,0.0,1.0,42.22,
16957,,1.0,0.0,2.0,26.93,
16958,,1.0,0.0,1.0,3.9,1.0
16959,,,0.0,1.0,0.0,
16960,,,0.0,1.0,0.0,
16961,2.0,,0.0,1.0,,
16962,,3.0,0.0,1.0,,1.0
16963,1.0,1.0,0.0,2.0,29.46,
16964,,2.0,3.0,1.0,66.01,2.0
16965,,2.0,1.0,1.0,718.0,2.0
16966,,,0.0,1.0,0.0,
16967,,1.0,0.0,1.0,35.95,1.0
16969,1.0,1.0,0.0,2.0,21.69,1.0
16971,,7.0,11.0,2.0,,2.0
16973,,,0.0,1.0,0.0,
16974,,2.0,1.0,1.0,64.81,1.0
16975,,1.0,0.0,1.0,59.77,1.0
16976,,,0.0,1.0,0.0,
16977,,,0.0,1.0,0.0,
16979,,1.0,0.0,1.0,19.6,1.0
16980,,,0.0,1.0,0.0,
16981,,2.0,0.0,1.0,,1.0
16984,,,0.0,1.0,0.0,
16985,,1.0,0.0,1.0,19.04,1.0
16988,3.0,1.0,0.0,2.0,99.66,1.0
16989,,2.0,0.0,1.0,35.16,1.0
16990,,,0.0,2.0,0.0,
16991,,1.0,0.0,1.0,48.81,1.0
16992,,,0.0,1.0,0.0,
16993,,1.0,0.0,1.0,20.09,
16994,,,0.0,1.0,,
16995,,1.0,0.0,1.0,22.28,1.0
16996,,1.0,0.0,1.0,59.75,
16997,,1.0,0.0,1.0,18.14,1.0
16999,,1.0,0.0,1.0,38.26,1.0
17001,3.0,1.0,0.0,2.0,20.9,1.0
17003,,1.0,0.0,1.0,30.32,
17004,,,0.0,1.0,0.0,
17005,,1.0,0.0,1.0,31.22,1.0
17006,40.0,,0.0,1.0,,
17009,,1.0,0.0,1.0,17.1,1.0
17010,,6.0,2.0,2.0,,1.0
